시도명,시군구명,읍면동명,민원일자_월,꼬리물기_건수,불법유턴_건수,불법좌회전_건수,신호위반_건수,역주행_건수,정지선침범_건수,중앙선침범_건수,지정차로위반_건수,진로변경방법위반_건수
강원특별자치도,동해시,나안동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,단봉동,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,단봉동,8월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,단봉동,9월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,대구동,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,대구동,5월,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,대구동,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,동해시,대구동,8월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,대구동,9월,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,대진동,2월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,동회동,7월,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,동회동,8월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,망상동,4월,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0
강원특별자치도,동해시,망상동,7월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,망상동,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,망상동,9월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,망상동,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,묵호진동,2월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,묵호진동,4월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,묵호진동,6월,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,동해시,묵호진동,7월,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,동해시,묵호진동,11월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,발한동,3월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,발한동,4월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,발한동,6월,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0
강원특별자치도,동해시,발한동,9월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,동해시,발한동,10월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,동해시,발한동,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,부곡동,9월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,부곡동,10월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,북평동,6월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,북평동,8월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,송정동,3월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,동해시,송정동,4월,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,동해시,송정동,6월,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,송정동,7월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,송정동,8월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,동해시,쇄운동,6월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,용정동,3월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,용정동,4월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,용정동,6월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,용정동,10월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,용정동,11월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,이도동,5월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,동해시,이도동,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,이도동,9월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,이도동,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,이도동,11월,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,이로동,4월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,지흥동,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,천곡동,1월,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,동해시,천곡동,2월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,천곡동,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,천곡동,5월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,천곡동,7월,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,동해시,천곡동,8월,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0
강원특별자치도,동해시,천곡동,9월,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,동해시,천곡동,10월,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
강원특별자치도,동해시,천곡동,11월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
강원특별자치도,동해시,천곡동,12월,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0
강원특별자치도,동해시,평릉동,3월,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,평릉동,6월,0.0,1.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0
강원특별자치도,동해시,평릉동,7월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
강원특별자치도,동해시,평릉동,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,동해시,평릉동,10월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,평릉동,11월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,효가동,1월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,효가동,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,효가동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,동해시,효가동,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,효가동,7월,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,동해시,효가동,8월,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,동해시,효가동,10월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,동해시,효가동,12월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,삼척시,가곡면,8월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,삼척시,갈천동,3월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,삼척시,갈천동,8월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,교동,3월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
강원특별자치도,삼척시,교동,4월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,교동,5월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,삼척시,교동,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,삼척시,교동,7월,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,삼척시,교동,8월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,교동,9월,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
강원특별자치도,삼척시,교동,10월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,교동,11월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,삼척시,근덕면,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,남양동,1월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,남양동,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,남양동,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,남양동,6월,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,삼척시,남양동,11월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,삼척시,당저동,1월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,당저동,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,당저동,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
강원특별자치도,삼척시,당저동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,당저동,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,당저동,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,당저동,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,도계읍,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,도계읍,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,삼척시,도계읍,10월,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
강원특별자치도,삼척시,도계읍,11월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,삼척시,등봉동,2월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,등봉동,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,마달동,1월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,마달동,3월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,마달동,4월,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,마달동,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,미로면,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,미로면,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,사직동,7월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,성남동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,신기면,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,신기면,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,신기면,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,오분동,10월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,우지동,8월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,우지동,11월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,원당동,3월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,삼척시,원당동,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,원덕읍,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,원덕읍,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,원덕읍,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,읍상동,3월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,자원동,3월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,삼척시,정상동,2월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,정상동,6월,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,삼척시,정상동,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,삼척시,정상동,8월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,삼척시,정상동,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,삼척시,하장면,10월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,교동,1월,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,교동,3월,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
강원특별자치도,속초시,교동,4월,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
강원특별자치도,속초시,교동,5월,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0
강원특별자치도,속초시,교동,6월,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,속초시,교동,7월,0.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,1.0
강원특별자치도,속초시,교동,8월,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,2.0
강원특별자치도,속초시,교동,9월,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
강원특별자치도,속초시,교동,10월,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0
강원특별자치도,속초시,교동,11월,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
강원특별자치도,속초시,교동,12월,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0
강원특별자치도,속초시,금호동,3월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,금호동,5월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,금호동,6월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,금호동,8월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,금호동,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,금호동,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,노학동,3월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,노학동,4월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,속초시,노학동,5월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,속초시,노학동,6월,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
강원특별자치도,속초시,노학동,7월,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
강원특별자치도,속초시,노학동,10월,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
강원특별자치도,속초시,대포동,4월,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
강원특별자치도,속초시,대포동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,대포동,6월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,속초시,대포동,8월,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,속초시,대포동,11월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,속초시,동명동,2월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,동명동,5월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,동명동,7월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,동명동,10월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,속초시,동명동,11월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,설악동,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,속초시,설악동,10월,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
강원특별자치도,속초시,영랑동,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,속초시,영랑동,6월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,영랑동,7월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
강원특별자치도,속초시,영랑동,8월,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
강원특별자치도,속초시,영랑동,9월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,속초시,장사동,4월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,속초시,장사동,8월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,장사동,9월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,조양동,1월,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,속초시,조양동,2월,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,속초시,조양동,3월,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
강원특별자치도,속초시,조양동,4월,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0
강원특별자치도,속초시,조양동,5월,0.0,1.0,1.0,5.0,0.0,4.0,4.0,0.0,0.0
강원특별자치도,속초시,조양동,6월,0.0,4.0,3.0,1.0,1.0,1.0,5.0,0.0,2.0
강원특별자치도,속초시,조양동,7월,0.0,5.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0
강원특별자치도,속초시,조양동,8월,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,4.0
강원특별자치도,속초시,조양동,9월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,조양동,10월,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
강원특별자치도,속초시,조양동,11월,0.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0
강원특별자치도,속초시,조양동,12월,0.0,2.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0
강원특별자치도,속초시,중앙동,2월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,중앙동,5월,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,속초시,중앙동,6월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,중앙동,7월,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,속초시,중앙동,11월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,속초시,중앙동,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,청학동,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,청학동,7월,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,속초시,청학동,8월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,속초시,청학동,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,청학동,12월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,속초시,청호동,4월,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,속초시,청호동,6월,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,속초시,청호동,7월,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
강원특별자치도,속초시,청호동,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,속초시,청호동,11월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양구군,국토정중앙면,3월,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
강원특별자치도,양구군,국토정중앙면,4월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
강원특별자치도,양구군,국토정중앙면,5월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,양구군,국토정중앙면,6월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,양구군,국토정중앙면,7월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,양구군,국토정중앙면,11월,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
강원특별자치도,양구군,양구읍,3월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양구군,양구읍,4월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,양구군,양구읍,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양구군,양구읍,10월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
강원특별자치도,양양군,강현면,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,강현면,5월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,강현면,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,강현면,7월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,강현면,9월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,양양군,강현면,10월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,강현면,11월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,서면,3월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,서면,4월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,서면,5월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
강원특별자치도,양양군,서면,6월,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
강원특별자치도,양양군,서면,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,서면,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,양양군,서면,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,손양면,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,양양군,손양면,6월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,손양면,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,양양군,손양면,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,양양군,손양면,11월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,양양읍,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,양양읍,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
강원특별자치도,양양군,양양읍,6월,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,양양읍,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
강원특별자치도,양양군,양양읍,9월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,양양읍,10월,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
강원특별자치도,양양군,양양읍,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
강원특별자치도,양양군,현남면,2월,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0
강원특별자치도,양양군,현남면,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,현남면,8월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,현남면,9월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,양양군,현북면,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,양양군,현북면,8월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
강원특별자치도,양양군,현북면,9월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,양양군,현북면,10월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
강원특별자치도,영월군,김삿갓면,8월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
강원특별자치도,영월군,김삿갓면,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
강원특별자치도,영월군,남면,6월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
